c TIGER/Line graph USA-road-d.NY
a 84 188 860
a 84 197 119
a 84 201 899
a 84 206 87
a 84 207 236
a 84 209 796
a 84 213 429
a 84 225 943
a 84 231 658
a 84 239 647
a 84 246 864
a 84 247 213
a 84 252 790
a 84 257 781
a 84 267 251
a 84 269 176
a 84 270 957
a 84 271 111
a 84 276 638
a 84 280 199
a 84 282 781
a 84 287 325
a 84 289 647
a 84 296 632
a 84 300 631
a 84 302 33
a 84 307 945
a 84 311 756
a 84 318 930
a 84 320 482
a 84 331 956
a 84 336 789
a 84 337 600
a 84 339 854
a 84 342 876
a 84 347 187
a 84 353 649
a 84 356 656
a 84 361 130
a 84 376 658
a 84 380 654
a 84 385 345
a 84 386 870
a 84 401 444
a 84 409 125
a 84 413 473
a 84 424 971
a 84 434 433
a 84 436 583
a 84 438 609
a 84 443 632
a 84 448 364
a 84 456 285
a 84 462 630
a 84 463 347
a 84 465 916
a 84 474 14
a 84 477 291
a 84 480 23
a 84 485 943
a 84 497 772
a 84 498 978
a 84 499 84
a 84 502 723
a 84 504 831
a 84 508 959
a 84 509 262
a 84 513 831
a 84 514 966
a 84 516 391
a 84 522 488
a 84 531 620
a 84 539 87
a 84 541 710
a 84 550 63
a 84 553 212
a 84 565 182
a 84 580 385
a 84 582 996
a 84 609 764
a 84 615 993
a 84 623 627
a 84 624 479
a 84 643 278
a 84 646 608
a 84 653 826
a 84 660 545
a 84 666 621
a 84 668 468
a 84 673 567
a 84 678 916
a 84 679 592
a 84 686 897
a 84 687 999
a 84 706 666
a 84 709 79
a 84 716 309
a 84 723 927
a 84 737 910
a 84 744 626
a 84 748 669
a 84 757 749
a 84 764 245
a 84 769 756
a 84 774 458
a 84 778 659
a 84 783 319
a 84 791 639
a 84 796 44
a 84 803 314
a 84 810 755
a 84 817 388
a 84 819 293
a 84 822 233
a 84 823 665
a 84 824 252
a 84 827 410
a 84 832 209
a 84 837 225
a 84 843 230
a 84 845 128
a 84 846 492
a 84 852 173
a 84 859 24
a 84 861 490
a 84 871 838
a 84 877 454
a 84 878 150
a 84 896 117
a 84 904 363
a 84 906 127
a 84 909 785
a 84 911 112
a 84 925 372
a 84 930 892
a 84 934 569
a 84 937 382
a 84 940 562
a 84 955 208
a 84 964 777
a 84 976 876
a 84 980 962
a 84 982 165
a 84 984 520
a 84 991 546
a 84 996 181
a 84 998 771
a 85 86 308
a 85 88 742
a 85 89 347
a 85 92 889
a 85 97 869
a 85 99 838
a 85 100 61
a 85 102 244
a 85 122 679
a 85 129 250
a 85 139 697
a 85 147 828
a 85 156 366
a 85 161 412
a 85 169 307
a 85 174 503
a 85 176 523
a 85 184 678
a 85 186 746
a 85 190 443
a 85 195 411
a 85 196 308
a 85 207 2
a 85 208 540
a 85 213 535
a 85 214 315
a 85 218 56
a 85 221 54
a 85 226 861
a 85 230 236
a 85 231 176
a 85 233 520
a 85 240 977
a 85 251 523
a 85 253 408
a 85 255 197
a 85 263 360
a 85 267 820
a 85 283 792
a 85 287 391
a 85 295 69
a 85 297 489
a 85 299 570
a 85 312 787
a 85 313 252
a 85 314 876
a 85 317 289
a 85 323 126
a 85 326 905
a 85 335 386
a 85 337 568
a 85 339 316
a 85 341 693
a 85 342 570
a 85 345 207
a 85 346 227
a 85 348 236
a 85 352 262
a 85 353 632
a 85 354 96
a 85 357 497
a 85 360 160
a 85 361 967
a 85 371 826
a 85 386 682
a 85 393 374
a 85 394 22
a 85 397 393
a 85 402 545
a 85 408 814
a 85 409 135
a 85 413 614
a 85 418 654
a 85 419 705
a 85 437 400
a 85 442 905
a 85 443 580
a 85 456 40
a 85 469 30
a 85 476 485
a 85 482 425
a 85 483 597
a 85 488 800
a 85 489 470
a 85 493 518
a 85 498 6
a 85 509 48
a 85 511 754
a 85 513 619
a 85 521 32
a 85 523 201
a 85 524 115
a 85 525 191
a 85 531 520
a 85 533 940
a 85 534 224
a 85 536 245
a 85 538 962
a 85 543 616
a 85 545 790
a 85 549 127
a 85 551 751
a 85 555 403
a 85 559 780
a 85 562 807
a 85 566 154
a 85 570 36
a 85 571 386
a 85 574 545
a 85 578 65
a 85 580 870
a 85 583 321
a 85 587 13
a 85 593 21
a 85 600 790
a 85 603 883
a 85 605 378
a 85 616 190
a 85 628 988
a 85 630 996
a 85 632 221
a 85 634 188
a 85 638 111
a 85 640 411
a 85 657 59
a 85 665 402
a 85 670 634
a 85 679 304
a 85 681 715
a 85 685 601
a 85 693 93
a 85 694 841
a 85 696 703
a 85 702 847
a 85 705 972
a 85 708 509
a 85 721 1000
a 85 722 7
a 85 724 895
a 85 725 544
a 85 727 71
a 85 728 116
a 85 735 216
a 85 742 436
a 85 743 137
a 85 747 6
a 85 754 318
a 85 758 514
a 85 763 547
a 85 764 305
a 85 770 862
a 85 775 767
a 85 778 844
a 85 784 324
a 85 788 177
a 85 792 903
a 85 799 725
a 85 800 162
a 85 801 558
a 85 812 440
a 85 817 762
a 85 819 650
a 85 822 632
a 85 827 465
a 85 832 496
a 85 840 604
a 85 843 325
a 85 850 847
a 85 853 610
a 85 854 219
a 85 856 742
a 85 866 33
a 85 872 687
a 85 876 957
a 85 879 468
a 85 883 823
a 85 889 314
a 85 890 137
a 85 902 688
a 85 910 860
a 85 915 793
a 85 916 549
a 85 923 626
a 85 936 636
a 85 937 872
a 85 943 802
a 85 945 890
a 85 949 949
a 85 955 315
a 85 960 447
a 85 970 388
a 85 978 77
a 85 983 448
a 85 984 371
a 85 991 893
a 85 995 295
a 85 996 974
a 86 89 217
a 86 98 141
a 86 99 584
a 86 102 788
a 86 103 882
a 86 106 968
a 86 108 474
a 86 112 191
a 86 117 435
a 86 127 648
a 86 131 504
a 86 133 571
a 86 134 335
a 86 137 364
a 86 140 715
a 86 143 236
a 86 144 989
a 86 148 350
a 86 152 459
a 86 159 143
a 86 162 592
a 86 165 407
a 86 167 457
a 86 172 390
a 86 180 146
a 86 188 885
a 86 192 190
a 86 197 517
a 86 198 777
a 86 199 484
a 86 203 490
a 86 204 346
a 86 205 977
a 86 206 425
a 86 208 485
a 86 217 210
a 86 219 392
a 86 220 958
a 86 226 400
a 86 228 178
a 86 229 605
a 86 231 904
a 86 234 100
a 86 237 291
a 86 238 267
a 86 241 814
a 86 249 526
a 86 255 607
a 86 270 516
a 86 274 985
a 86 279 101
a 86 288 459
a 86 289 743
a 86 290 558
a 86 306 848
a 86 309 889
a 86 313 794
a 86 314 389
a 86 318 757
a 86 328 571
a 86 331 873
a 86 333 246
a 86 339 268
a 86 347 849
a 86 348 23
a 86 352 752
a 86 355 58
a 86 357 766
a 86 359 709
a 86 363 458
a 86 364 944
a 86 366 665
a 86 369 713
a 86 371 395
a 86 374 955
a 86 380 331
a 86 388 209
a 86 389 833
a 86 390 937
a 86 392 724
a 86 393 169
a 86 395 38
a 86 398 182
a 86 399 911
a 86 404 947
a 86 405 381
a 86 409 799
a 86 412 740
a 86 425 770
a 86 434 555
a 86 439 662
a 86 441 994
a 86 444 153
a 86 454 929
a 86 455 194
a 86 463 527
a 86 471 680
a 86 483 251
a 86 486 292
a 86 490 740
a 86 494 60
a 86 498 587
a 86 499 756
a 86 501 124
a 86 502 982
a 86 504 63
a 86 506 454
a 86 507 542
a 86 522 895
a 86 523 391
a 86 528 617
a 86 531 415
a 86 540 780
a 86 542 798
a 86 547 325
a 86 557 78
a 86 558 530
a 86 566 476
a 86 567 817
a 86 568 651
a 86 572 382
a 86 587 831
a 86 616 644
a 86 617 886
a 86 622 111
a 86 623 837
a 86 629 412
a 86 642 143
a 86 643 440
a 86 650 56
a 86 651 882
a 86 654 851
a 86 662 642
a 86 675 990
a 86 682 975
a 86 685 975
a 86 692 52
a 86 696 428
a 86 698 516
a 86 700 298
a 86 701 170
a 86 712 132
a 86 722 712
a 86 725 301
a 86 729 281
a 86 732 388
a 86 734 378
a 86 741 163
a 86 758 863
a 86 764 547
a 86 766 813
a 86 771 597
a 86 775 377
a 86 776 809
a 86 777 482
a 86 783 839
a 86 789 997
a 86 791 894
a 86 793 981
a 86 798 788
a 86 799 949
a 86 800 215
a 86 802 639
a 86 806 942
a 86 817 204
a 86 824 965
a 86 831 917
a 86 834 607
a 86 837 392
a 86 838 784
a 86 847 256
a 86 859 914
a 86 862 268
a 86 868 319
a 86 872 214
a 86 874 548
a 86 876 706
a 86 880 592
a 86 884 62
a 86 887 921
a 86 888 490
a 86 890 227
a 86 892 517
a 86 894 218
a 86 899 35
a 86 904 350
a 86 905 56
a 86 907 383
a 86 911 243
a 86 919 37
a 86 929 171
a 86 946 543
a 86 948 251
a 86 951 161
a 86 956 485
a 86 958 806
a 86 962 125
a 86 963 753
a 86 971 764
a 86 985 868
a 86 995 536
a 87 94 19
a 87 102 781
a 87 104 155
a 87 106 337
a 87 107 347
a 87 125 703
a 87 133 394
a 87 139 290
a 87 146 116
a 87 147 314
a 87 154 779
a 87 159 342
a 87 162 182
a 87 166 996
a 87 171 376
a 87 172 532
a 87 173 51
a 87 176 759
a 87 178 126
a 87 184 439
a 87 191 281
a 87 200 669
a 87 203 41
a 87 204 441
a 87 205 505
a 87 217 846
a 87 219 565
a 87 222 257
a 87 223 609
a 87 233 432
a 87 242 144
a 87 247 627
a 87 250 565
a 87 252 299
a 87 255 315
a 87 259 911
a 87 265 353
a 87 277 709
a 87 278 552
a 87 281 468
a 87 282 374
a 87 288 330
a 87 293 810
a 87 295 908
a 87 303 325
a 87 305 537
a 87 306 791
a 87 308 727
a 87 317 647
a 87 325 916
a 87 326 166
a 87 330 279
a 87 332 936
a 87 335 206
a 87 343 719
a 87 351 440
a 87 360 404
a 87 366 635
a 87 371 48
a 87 376 364
a 87 392 419
a 87 400 544
a 87 402 991
a 87 404 335
a 87 405 842
a 87 407 657
a 87 415 245
a 87 418 546
a 87 430 717
a 87 436 796
a 87 440 365
a 87 442 443
a 87 447 477
a 87 458 526
a 87 469 350
a 87 470 153
a 87 473 415
a 87 474 140
a 87 475 231
a 87 478 61
a 87 488 407
a 87 494 748
a 87 495 692
a 87 499 343
a 87 500 954
a 87 507 410
a 87 519 782
a 87 521 709
a 87 523 397
a 87 526 182
a 87 550 72
a 87 560 815
a 87 575 725
a 87 580 414
a 87 592 149
a 87 595 918
a 87 603 71
a 87 610 745
a 87 621 463
a 87 629 139
a 87 636 892
a 87 640 179
a 87 641 581
a 87 648 720
a 87 653 705
a 87 657 930
a 87 658 872
a 87 661 119
a 87 662 421
a 87 663 102
a 87 675 531
a 87 679 828
a 87 682 850
a 87 687 222
a 87 691 170
a 87 694 155
a 87 696 984
a 87 703 303
a 87 706 215
a 87 712 380
a 87 716 484
a 87 727 286
a 87 728 546
a 87 740 560
a 87 743 700
a 87 757 46
a 87 763 477
a 87 764 122
a 87 766 142
a 87 773 939
a 87 780 260
a 87 785 385
a 87 788 470
a 87 790 193
a 87 796 104
a 87 798 174
a 87 812 122
a 87 822 327
a 87 824 292
a 87 826 895
a 87 829 780
a 87 830 174
a 87 842 722
a 87 847 981
a 87 854 748
a 87 856 243
a 87 860 487
a 87 864 731
a 87 867 897
a 87 874 701
a 87 876 462
a 87 883 733
a 87 891 987
a 87 899 359
a 87 915 292
a 87 919 38
a 87 921 404
a 87 922 769
a 87 926 511
a 87 927 897
a 87 928 59
a 87 932 122
a 87 936 281
a 87 943 528
a 87 946 314
a 87 947 384
a 87 958 53
a 87 961 788
a 87 980 62
a 87 998 696
a 88 93 682
a 88 95 841
a 88 100 870
a 88 105 755
a 88 107 822
a 88 116 617
a 88 118 349
a 88 120 308
a 88 129 699
a 88 144 245
a 88 146 361
a 88 147 160
a 88 153 329
a 88 154 699
a 88 164 518
a 88 170 621
a 88 171 736
a 88 176 273
a 88 185 741
a 88 196 598
a 88 205 169
a 88 206 799
a 88 212 719
a 88 220 449
a 88 223 679
a 88 232 385
a 88 235 184
a 88 248 731
a 88 251 172
a 88 255 597
a 88 262 427
a 88 264 205
a 88 267 437
a 88 272 296
a 88 273 311
a 88 282 610
a 88 290 264
a 88 293 11
a 88 299 270
a 88 309 962
a 88 314 607
a 88 320 630
a 88 321 473
a 88 329 936
a 88 330 328
a 88 334 990
a 88 338 556
a 88 344 415
a 88 349 614
a 88 352 296
a 88 356 12
a 88 362 782
a 88 365 446
a 88 367 82
a 88 371 582
a 88 372 124
a 88 382 466
a 88 387 117
a 88 392 855
a 88 395 989
a 88 397 713
a 88 398 633
a 88 402 545
a 88 404 501
a 88 407 280
a 88 411 207
a 88 420 111
a 88 421 543
a 88 425 217
a 88 426 732
a 88 436 504
a 88 443 824
a 88 447 713
a 88 455 328
a 88 460 759
a 88 462 392
a 88 468 317
a 88 472 666
a 88 477 158
a 88 481 930
a 88 483 961
a 88 485 169
a 88 493 63
a 88 498 406
a 88 500 602
a 88 503 644
a 88 518 530
a 88 521 420
a 88 528 760
a 88 531 736
a 88 532 408
a 88 534 824
a 88 536 368
a 88 540 305
a 88 541 324
a 88 546 647
a 88 549 863
a 88 552 786
a 88 554 541
a 88 568 80
a 88 570 517
a 88 576 396
a 88 582 255
a 88 585 581
a 88 590 723
a 88 591 365
a 88 594 972
a 88 601 39
a 88 608 30
a 88 609 481
a 88 622 320
a 88 624 990
a 88 628 1
a 88 632 382
a 88 633 747
a 88 638 603
a 88 640 377
a 88 646 628
a 88 649 22
a 88 650 488
a 88 653 363
a 88 657 781
a 88 665 311
a 88 667 82
a 88 670 437
a 88 674 634
a 88 677 80
a 88 692 300
a 88 694 420
a 88 702 620
a 88 704 379
a 88 710 288
a 88 713 15
a 88 734 985
a 88 737 869
a 88 740 89
a 88 742 349
a 88 745 192
a 88 746 479
a 88 751 378
a 88 767 673
a 88 778 798
a 88 780 367
a 88 784 673
a 88 792 531
a 88 799 465
a 88 801 627
a 88 803 259
a 88 806 93
a 88 808 648
a 88 809 746
a 88 811 807
a 88 818 781
a 88 827 56
a 88 831 889
a 88 832 217
a 88 845 690
a 88 847 320
a 88 852 516
a 88 854 461
a 88 859 292
a 88 862 894
a 88 867 748
a 88 869 306
a 88 872 230
a 88 873 616
a 88 876 747
a 88 877 578
a 88 880 160
a 88 882 225
a 88 885 955
a 88 889 184
a 88 899 23
a 88 901 673
a 88 920 856
a 88 921 905
a 88 927 138
a 88 944 483
a 88 945 164
a 88 955 230
a 88 966 482
a 88 967 909
a 88 968 36
a 88 976 262
a 88 980 965
a 88 998 276
a 89 91 479
a 89 94 6
a 89 96 596
a 89 101 994
a 89 103 466
a 89 111 887
a 89 128 240
a 89 129 213
a 89 132 544
a 89 137 469
a 89 139 181
a 89 141 290
a 89 142 47
a 89 147 692
a 89 153 515
a 89 154 353
a 89 155 875
a 89 168 889
a 89 177 26
a 89 188 82
a 89 189 145
a 89 192 163
a 89 205 564
a 89 208 308
a 89 221 744
a 89 224 398
a 89 235 569
a 89 245 131
a 89 248 659
a 89 249 533
a 89 261 407
a 89 263 489
a 89 266 890
a 89 270 354
a 89 276 483
a 89 278 355
a 89 293 592
a 89 299 74
a 89 302 919
a 89 305 487
a 89 308 894
a 89 316 451
a 89 325 129
a 89 327 292
a 89 328 142
a 89 329 995
a 89 330 645
a 89 332 368
a 89 334 883
a 89 336 670
a 89 346 450
a 89 351 27
a 89 352 184
a 89 354 365
a 89 357 687
a 89 362 279
a 89 363 762
a 89 365 255
a 89 371 409
a 89 372 421
a 89 380 139
a 89 387 815
a 89 400 909
a 89 403 28
a 89 410 520
a 89 414 743
a 89 427 734
a 89 432 463
a 89 449 168
a 89 462 4
a 89 464 950
a 89 474 62
a 89 493 455
a 89 500 78
a 89 508 353
a 89 521 596
a 89 529 424
a 89 539 349
a 89 544 964
a 89 551 306
a 89 562 370
a 89 565 765
a 89 567 684
a 89 569 553
a 89 574 129
a 89 578 722
a 89 582 831
a 89 584 891
a 89 588 976
a 89 592 240
a 89 596 663
a 89 602 466
a 89 603 406
a 89 606 923
a 89 608 845
a 89 610 278
a 89 612 18
a 89 615 578
a 89 617 740
a 89 619 185
a 89 621 582
a 89 628 41
a 89 650 598
a 89 656 388
a 89 657 470
a 89 659 303
a 89 663 983
a 89 665 893
a 89 675 651
a 89 678 298
a 89 682 550
a 89 705 21
a 89 716 62
a 89 721 234
a 89 722 573
a 89 723 543
a 89 733 307
a 89 737 756
a 89 745 433
a 89 753 635
a 89 758 347
a 89 761 95
a 89 763 100
a 89 764 104
a 89 769 369
a 89 773 945
a 89 774 381
a 89 775 386
a 89 776 874
a 89 782 473
a 89 784 923
a 89 787 807
a 89 798 513
a 89 814 520
a 89 819 194
a 89 820 983
a 89 835 822
a 89 836 529
a 89 837 875
a 89 844 473
a 89 853 178
a 89 858 425
a 89 860 493
a 89 864 592
a 89 868 10
a 89 874 417
a 89 876 134
a 89 890 668
a 89 908 524
a 89 909 566
a 89 918 302
a 89 921 870
a 89 922 12
a 89 926 402
a 89 932 974
a 89 934 380
a 89 936 698
a 89 941 706
a 89 950 118
a 89 958 923
a 89 960 178
a 89 964 40
a 89 965 730
a 89 966 43
a 89 967 559
a 89 974 275
a 89 975 25
a 89 976 733
a 89 979 803
a 89 985 251
a 90 95 557
a 90 101 981
a 90 105 27
a 90 110 401
a 90 121 572
a 90 129 388
a 90 132 817
a 90 138 57
a 90 152 56
a 90 171 693
a 90 175 622
a 90 195 709
a 90 197 914
a 90 202 985
a 90 210 462
a 90 217 887
a 90 218 716
a 90 221 511
a 90 226 945
a 90 233 833
a 90 238 434
a 90 241 474
a 90 246 224
a 90 247 515
a 90 250 516
a 90 251 135
a 90 252 789
a 90 258 892
a 90 259 867
a 90 263 944
a 90 265 495
a 90 268 423
a 90 274 276
a 90 275 873
a 90 277 823
a 90 278 199
a 90 281 261
a 90 289 991
a 90 292 255
a 90 293 668
a 90 295 35
a 90 296 228
a 90 300 728
a 90 311 949
a 90 315 212
a 90 320 190
a 90 321 187
a 90 323 927
a 90 324 700
a 90 326 131
a 90 327 112
a 90 330 133
a 90 339 957
a 90 341 335
a 90 342 999
a 90 343 472
a 90 359 821
a 90 367 140
a 90 374 364
a 90 375 687
a 90 380 83
a 90 381 210
a 90 382 461
a 90 393 710
a 90 397 82
a 90 399 635
a 90 401 908
a 90 408 694
a 90 409 978
a 90 410 162
a 90 412 361
a 90 413 12
a 90 419 741
a 90 421 89
a 90 423 312
a 90 431 952
a 90 436 630
a 90 439 499
a 90 442 230
a 90 447 329
a 90 448 981
a 90 450 341
a 90 457 814
a 90 459 937
a 90 462 28
a 90 480 812
a 90 481 409
a 90 485 848
a 90 488 951
a 90 493 124
a 90 494 887
a 90 497 385
a 90 499 333
a 90 504 699
a 90 521 94
a 90 529 414
a 90 530 334
a 90 546 1
a 90 547 108
a 90 548 663
a 90 554 514
a 90 556 820
a 90 566 674
a 90 568 254
a 90 577 260
a 90 588 338
a 90 592 557
a 90 593 889
a 90 598 836
a 90 605 787
a 90 610 570
a 90 614 816
a 90 615 479
a 90 617 383
a 90 627 105
a 90 635 506
a 90 639 194
a 90 649 865
a 90 651 706
a 90 655 497
a 90 656 988
a 90 658 944
a 90 660 881
a 90 665 672
a 90 668 642
a 90 672 975
a 90 674 437
a 90 687 975
a 90 692 327
a 90 696 896
a 90 698 989
a 90 708 193
a 90 716 716
a 90 717 15
a 90 724 446
a 90 727 327
a 90 729 352
a 90 735 355
a 90 742 568
a 90 745 187
a 90 746 493
a 90 748 137
a 90 771 354
a 90 782 971
a 90 788 871
a 90 802 458
a 90 807 829
a 90 812 64
a 90 818 322
a 90 829 886
a 90 837 560
a 90 838 661
a 90 842 829
a 90 864 793
a 90 867 332
a 90 872 470
a 90 874 767
a 90 882 769
a 90 883 797
a 90 886 93
a 90 899 664
a 90 900 785
a 90 903 285
a 90 904 731
a 90 918 799
a 90 920 83
a 90 924 410
a 90 928 150
a 90 932 789
a 90 935 329
a 90 941 688
a 90 942 281
a 90 947 465
a 90 949 42
a 90 960 251
a 90 961 335
a 90 967 851
a 90 971 431
a 90 975 750
a 90 997 525
a 91 99 316
a 91 104 662
a 91 111 185
a 91 114 144
a 91 116 454
a 91 126 869
a 91 144 614
a 91 151 572
a 91 153 989
a 91 155 762
a 91 162 16
a 91 164 652
a 91 166 546
a 91 180 653
a 91 185 735
a 91 191 697
a 91 207 735
a 91 219 496
a 91 222 846
a 91 225 875
a 91 229 824
a 91 231 886
a 91 236 155
a 91 240 640
a 91 246 279
a 91 248 405
a 91 249 974
a 91 253 129
a 91 254 836
a 91 268 75
a 91 275 5
a 91 276 151
a 91 288 736
a 91 290 542
a 91 292 647
a 91 299 541
a 91 301 410
a 91 307 260
a 91 310 112
a 91 311 398
a 91 314 21
a 91 315 128
a 91 317 401
a 91 322 918
a 91 349 780
a 91 367 487
a 91 371 614
a 91 377 866
a 91 378 982
a 91 382 812
a 91 391 740
a 91 404 805
a 91 409 697
a 91 426 894
a 91 435 796
a 91 439 975
a 91 444 650
a 91 445 121
a 91 447 455
a 91 449 837
a 91 452 196
a 91 458 812
a 91 468 340
a 91 480 283
a 91 482 353
a 91 483 986
a 91 484 824
a 91 487 762
a 91 498 597
a 91 509 287
a 91 517 511
a 91 526 617
a 91 529 766
a 91 534 263
a 91 535 886
a 91 541 545
a 91 543 750
a 91 551 500
a 91 556 762
a 91 558 83
a 91 569 663
a 91 572 853
a 91 577 240
a 91 580 711
a 91 589 98
a 91 591 35
a 91 595 37
a 91 596 748
a 91 607 156
a 91 609 491
a 91 612 936
a 91 614 351
a 91 616 654
a 91 634 275
a 91 638 985
a 91 645 6
a 91 652 260
a 91 655 160
a 91 657 119
a 91 660 208
a 91 662 447
a 91 665 629
a 91 667 176
a 91 671 564
a 91 673 244
a 91 676 62
a 91 677 461
a 91 687 993
a 91 690 913
a 91 696 222
a 91 697 75
a 91 712 575
a 91 719 75
a 91 725 314
a 91 731 285
a 91 732 172
a 91 747 701
a 91 750 321
a 91 759 271
a 91 764 856
a 91 769 163
a 91 771 207
a 91 776 558
a 91 777 817
a 91 778 833
a 91 781 542
a 91 786 174
a 91 788 445
a 91 799 702
a 91 802 293
a 91 810 652
a 91 812 500
a 91 818 273
a 91 820 828
a 91 822 63
a 91 825 516
a 91 829 889
a 91 833 523
a 91 841 860
a 91 843 801
a 91 847 97
a 91 852 935
a 91 857 727
a 91 860 523
a 91 864 600
a 91 866 11
a 91 867 46
a 91 868 300
a 91 869 683
a 91 876 669
a 91 882 507
a 91 886 197
a 91 887 875
a 91 895 64
a 91 898 13
a 91 910 59
a 91 923 606
a 91 925 187
a 91 927 503
a 91 948 659
a 91 953 831
a 91 956 155
a 91 960 510
a 91 962 103
a 91 963 982
a 91 968 924
a 91 969 971
a 91 970 222
a 91 974 799
a 91 980 830
a 91 982 374
a 91 989 895
a 91 996 116
a 92 98 452
a 92 101 769
a 92 106 68
a 92 117 462
a 92 125 814
a 92 129 367
a 92 132 496
a 92 138 482
a 92 140 226
a 92 141 692
a 92 151 708
a 92 152 289
a 92 156 57
a 92 157 767
a 92 158 894
a 92 160 595
a 92 173 269
a 92 175 904
a 92 178 425
a 92 192 775
a 92 201 413
a 92 204 879
a 92 208 108
a 92 213 337
a 92 218 849
a 92 219 681
a 92 220 135
a 92 221 679
a 92 237 54
a 92 240 381
a 92 241 146
a 92 243 505
a 92 261 149
a 92 263 213
a 92 264 318
a 92 272 314
a 92 275 932
a 92 280 165
a 92 288 148
a 92 289 157
a 92 295 857
a 92 297 855
a 92 300 445
a 92 304 265
a 92 314 973
a 92 317 691
a 92 321 859
a 92 322 242
a 92 337 594
a 92 339 635
a 92 358 368
a 92 359 359
a 92 363 513
a 92 369 476
a 92 375 47
a 92 379 714
a 92 381 156
a 92 383 533
a 92 384 744
a 92 389 562
a 92 394 913
a 92 408 889
a 92 409 66
a 92 410 413
a 92 412 102
a 92 415 736
a 92 417 726
a 92 422 385
a 92 425 900
a 92 430 873
a 92 436 541
a 92 439 108
a 92 450 80
a 92 454 985
a 92 459 724
a 92 461 52
a 92 463 27
a 92 465 582
a 92 468 293
a 92 475 973
a 92 478 568
a 92 483 13
a 92 500 331
a 92 501 81
a 92 502 488
a 92 504 729
a 92 506 146
a 92 508 995
a 92 509 261
a 92 510 889
a 92 517 556
a 92 525 173
a 92 526 129
a 92 558 974
a 92 561 937
a 92 566 230
a 92 567 709
a 92 577 662
a 92 596 966
a 92 609 960
a 92 614 887
a 92 619 506
a 92 620 420
a 92 627 966
a 92 639 843
a 92 651 143
a 92 652 17
a 92 659 869
a 92 666 77
a 92 671 662
a 92 683 193
a 92 692 644
a 92 699 674
a 92 702 523
a 92 709 76
a 92 715 513
a 92 721 603
a 92 722 221
a 92 726 507
a 92 730 863
a 92 745 109
a 92 748 63
a 92 761 387
a 92 764 590
a 92 767 388
a 92 778 323
a 92 783 171
a 92 794 96
a 92 801 337
a 92 806 137
a 92 809 407
a 92 813 223
a 92 829 642
a 92 835 826
a 92 839 540
a 92 841 836
a 92 843 321
a 92 844 908
a 92 845 57
a 92 849 397
a 92 851 569
a 92 852 249
a 92 858 40
a 92 870 594
a 92 871 124
a 92 874 468
a 92 893 458
a 92 901 726
a 92 903 688
a 92 907 965
a 92 908 589
a 92 916 149
a 92 919 379
a 92 920 327
a 92 926 738
a 92 928 766
a 92 929 650
a 92 935 908
a 92 936 213
a 92 938 338
a 92 939 44
a 92 941 971
a 92 949 912
a 92 951 38
a 92 953 797
a 92 956 451
a 92 962 873
a 92 963 469
a 92 967 710
a 92 970 929
a 92 977 865
a 92 988 631
a 92 998 530
a 92 999 256
a 93 98 224
a 93 101 653
a 93 102 723
a 93 103 682
a 93 104 378
a 93 109 763
a 93 112 998
a 93 128 318
a 93 136 263
a 93 137 376
a 93 140 645
a 93 141 352
a 93 143 493
a 93 149 294
a 93 150 259
a 93 156 57
a 93 157 983
a 93 158 655
a 93 159 27
a 93 171 894
a 93 178 44
a 93 179 175
a 93 182 696
a 93 189 268
a 93 193 643
a 93 194 405
a 93 200 549
a 93 203 859
a 93 210 35
a 93 211 78
a 93 213 467
a 93 223 611
a 93 224 730
a 93 225 189
a 93 226 644
a 93 234 107
a 93 244 303
a 93 248 641
a 93 254 425
a 93 257 917
a 93 266 368
a 93 267 69
a 93 276 268
a 93 279 212
a 93 281 714
a 93 282 527
a 93 285 268
a 93 288 48
a 93 294 533
a 93 297 294
a 93 306 941
a 93 323 928
a 93 337 821
a 93 338 988
a 93 339 195
a 93 342 463
a 93 344 744
a 93 348 743
a 93 353 674
a 93 355 779
a 93 360 820
a 93 372 140
a 93 375 741
a 93 382 901
a 93 386 328
a 93 390 384
a 93 401 360
a 93 402 983
a 93 403 24
a 93 418 784
a 93 420 899
a 93 421 743
a 93 426 204
a 93 428 167
a 93 435 954
a 93 444 269
a 93 446 45
a 93 447 221
a 93 450 316
a 93 451 929
a 93 452 866
a 93 461 608
a 93 462 856
a 93 467 686
a 93 468 595
a 93 471 50
a 93 472 501
a 93 475 338
a 93 481 145
a 93 482 174
a 93 484 468
a 93 492 316
a 93 498 313
a 93 503 208
a 93 505 217
a 93 506 992
a 93 509 943
a 93 514 576
a 93 515 974
a 93 519 966
a 93 524 711
a 93 531 225
a 93 534 60
a 93 537 266
a 93 542 743
a 93 544 13
a 93 545 534
a 93 553 787
a 93 566 585
a 93 567 201
a 93 572 67
a 93 575 451
a 93 588 160
a 93 589 274
a 93 596 488
a 93 597 754
a 93 604 675
a 93 628 988
a 93 634 443
a 93 639 819
a 93 643 513
a 93 647 263
a 93 649 487
a 93 652 825
a 93 655 822
a 93 662 703
a 93 667 817
a 93 671 765
a 93 676 630
a 93 682 142
a 93 684 82
a 93 685 340
a 93 690 718
a 93 693 142
a 93 694 957
a 93 696 460
a 93 697 154
a 93 700 490
a 93 713 598
a 93 722 91
a 93 725 42
a 93 728 664
a 93 731 893
a 93 736 201
a 93 742 937
a 93 743 380
a 93 746 306
a 93 764 612
a 93 774 720
